t xx yy zz xxIn yyIn zzIn xxOut yyOut zzOut wptRefX wptRefY wptRefZ
131 0.641038585584 0.78014453455445 0.0040728825700905 0.571820263603717 0.748634445594814 -0.0369864754933936 0.710256907564284 0.811654623514085 0.0451322406335746 0.796087600514 0.605181404463 0
132 0.63368817673735 0.78596171660545 0.0022110186270935 0.561612091422659 0.75452325632249 -0.0387762924339113 0.705764262052041 0.81740017688841 0.0431983296880983 0.793051467462 0.609154635504 0
133 0.62863464437525 0.78919807566825 0.0027852898678535 0.561451780857702 0.75940546044404 -0.0352076421901174 0.695817507892798 0.818990690892459 0.0407782219258244 0.789998976123 0.613108161522 0
134 0.62863464437525 0.78919807566825 0.0027852898678535 0.561451780857702 0.75940546044404 -0.0352076421901174 0.695817507892798 0.818990690892459 0.0407782219258244 0.786925635688 0.617047845711 0
135 0.61885923528465 0.79391113976595 0.0038222478768745 0.554845247811026 0.765196575751731 -0.0341225464605581 0.682873222758274 0.822625703780169 0.0417670422143071 0.783831945204 0.620973012036 0
136 0.6131991133434 0.79629041029715 0.0040326702226765 0.545236897225221 0.769173889229881 -0.033978983510603 0.681161329461579 0.823406931364419 0.042044323955956 0.78072135798 0.624879317303 0
137 0.6110796451138 0.79757457940905 0.0030933882327665 0.542814517994251 0.768624744276421 -0.0358521198312462 0.679344772233349 0.826524414541679 0.0420388962967792 0.777581859044 0.628781720859 0
138 0.594328685808 0.806588878346 0.004936253359038 0.524263473579122 0.774275656226466 -0.0320630555225882 0.664393898036878 0.838902100465533 0.0419355622406642 0.774429830603 0.632659811805 0
139 0.5857979002848 0.8109347957814 0.0050675055870575 0.519416756601948 0.780471618616612 -0.0314031307055705 0.652179043967652 0.841397972946187 0.0415381418796855 0.771253718394 0.636527848458 0
140 0.5857979002848 0.8109347957814 0.0050675055870575 0.519416756601948 0.780471618616612 -0.0314031307055705 0.652179043967652 0.841397972946187 0.0415381418796855 0.768062599896 0.640374767336 0
141 0.5843164056319 0.8121146370003 0.005485976796517 0.517748974740456 0.779621072190552 -0.031066413609784 0.650883836523344 0.844608201810047 0.042038367202818 0.764848837841 0.644209791336 0
142 0.58023769878025 0.81541023605675 0.006726494029722 0.513575477760567 0.783281456352246 -0.0306224669776148 0.646899919799933 0.847539015761254 0.0440754550370588 0.761616931541 0.648027506816 0
143 0.57196614202035 0.82127506420835 0.00729054901705695 0.503428887118724 0.787025913291903 -0.0306105729753036 0.640503396921977 0.855524215124797 0.0451916710094175 0.758366163716 0.651828782527 0
144 0.5676762369403 0.82237871014845 0.00501131990785195 0.505489768083228 0.7889541522014 -0.0293110836657495 0.629862705797372 0.855803268095499 0.0393337234814534 0.755104747175 0.655604164716 0
145 0.56351054825005 0.8244297193433 0.00489258250535695 0.499750584511025 0.792586159246664 -0.0294874326310921 0.627270511989075 0.856273279439937 0.039272597641806 0.751810072825 0.659379719433 0
146 0.5534467792048 0.8277247748631 0.00655623166550595 0.495866534704759 0.79752420602875 -0.0282902084950736 0.611027023704842 0.85792534369745 0.0414026718260855 0.748504346879 0.663129883735 0
147 0.5534467792048 0.8277247748631 0.00655623166550595 0.495866534704759 0.79752420602875 -0.0282902084950736 0.611027023704842 0.85792534369745 0.0414026718260855 0.745179358171 0.666864097216 0
148 0.5492081067237 0.8312910373792 0.00582672485779395 0.489346627812331 0.800374440647566 -0.0293507969473389 0.60906958563507 0.862207634110833 0.0410042466629268 0.741835260415 0.670582169764 0
