t xVel yVel zVel xVelIn yVelIn zVelIn xVelOut yVelOut zVelOut wptRefVelX wptRefVelY wptRefVelZ
15 -0.05685046450638 0.2608239386828 0.005080818105485 -0.0835200715072795 0.163736016483042 -0.0099392688675802 -0.0301808575054805 0.357911860882558 0.0201009050785502 -0.0174847438471 0.249387817931 0
16 -0.05938273455616 0.2676718032227 -0.000307241361584999 -0.0846164816209524 0.173190814786177 -0.0178988994908698 -0.0341489874913676 0.362152791659223 0.0172844167676998 -0.0187308487632 0.2492973231 0
17 -0.05938273455616 0.2676718032227 -0.000307241361584999 -0.0846164816209524 0.173190814786177 -0.0178988994908698 -0.0341489874913676 0.362152791659223 0.0172844167676998 -0.0199771691292 0.249200547178 0
18 -0.06411911049569 0.2454564168447 -0.004743279982354 -0.0847362964058821 0.14238649374761 -0.0315454087928791 -0.0435019245854979 0.34852633994179 0.0220588488281711 -0.0212209410705 0.249097715084 0
19 -0.06411911049569 0.2454564168447 -0.004743279982354 -0.0847362964058821 0.14238649374761 -0.0315454087928791 -0.0435019245854979 0.34852633994179 0.0220588488281711 -0.0224687848408 0.248988260181 0
20 -0.06555655503276 0.2533863220063 -0.003351629618554 -0.0848687105599473 0.154078840143901 -0.0313287669550197 -0.0462443995055727 0.352693803868699 0.0246255077179117 -0.023712445032 0.248872899189 0
21 -0.06662216175003 0.23682881478505 -0.011496633477504 -0.085712765136427 0.0992233183140448 -0.042594854685242 -0.047531558363633 0.374434311256055 0.019601587730234 -0.0249544161824 0.248751436404 0
22 -0.06814153513939 0.24422628600585 -0.010609514638772 -0.0890383601968471 0.105982933566087 -0.0423438930820863 -0.0472447100819329 0.382469638445613 0.0211248638045423 -0.0261978254288 0.248623558704 0
23 -0.06814153513939 0.24422628600585 -0.010609514638772 -0.0890383601968471 0.105982933566087 -0.0423438930820863 -0.0472447100819329 0.382469638445613 0.0211248638045423 -0.0274405205189 0.248489472279 0
24 -0.07074375084708 0.26032281002255 -0.004976687207812 -0.0938900057512825 0.117048148983515 -0.0445399714228752 -0.0475974959428775 0.403597471061585 0.0345865970072512 -0.0286859935409 0.248348774458 0
