t xx yy zz xxIn yyIn zzIn xxOut yyOut zzOut wptRefX wptRefY wptRefZ
27 0.511119257871357 0.160533072794571 -0.00159820645852304 0.499712819921329 0.127767222819263 -0.0110307850048784 0.522525695821385 0.193298922769879 0.00783437208783235 0.483197533849 0.128530709492 0
28 0.509616279883536 0.16480707734375 -0.00151874832092379 0.498112675765261 0.130947058500784 -0.0109575338724738 0.521119884001811 0.198667096186716 0.00792003723062621 0.481886213844 0.13336295178 0
29 0.507302992218643 0.171069559469643 -0.00162370033282314 0.495197800425126 0.136211124829042 -0.011390451910271 0.519408184012159 0.205927994110244 0.00814305124462467 0.480530506792 0.138168129617 0
30 0.505552059360357 0.175696386031857 -0.00178001166356225 0.493866882070559 0.141246254776604 -0.0115768589488245 0.517237236650155 0.21014651728711 0.00801683562169998 0.479128129762 0.142955361111 0
31 0.503735379045857 0.180010677209643 -0.00166391392692643 0.491384859805375 0.143610197307318 -0.0115409980619399 0.516085898286339 0.216411157111967 0.00821317020808701 0.477674662791 0.147739353347 0
32 0.500762255616893 0.186682031131071 -0.00129272085773164 0.490399911893302 0.152362453011028 -0.0111174583025244 0.511124599340484 0.221001609251115 0.0085320165870611 0.476169521031 0.152520776425 0
33 0.498766665237143 0.191030980284107 -0.00117810903109861 0.488064714368435 0.155751964872249 -0.0111313491141924 0.50946861610585 0.226309995695965 0.00877513105199519 0.474618863256 0.15727979731 0
34 0.496576962827071 0.195934866531179 -0.000942099340898892 0.486527494101566 0.159872504731025 -0.010791304521747 0.506626431552577 0.231997228331332 0.00890710583994918 0.473024544741 0.162011666472 0
35 0.493709394730571 0.202216482777571 -0.000547122380228536 0.482474176888975 0.167074812310952 -0.00995993388259082 0.504944612572167 0.237358153244191 0.00886568912213375 0.471380626752 0.166734233807 0
36 0.492272860395321 0.205278365104857 -0.000264258815366 0.480851444704121 0.169635499940598 -0.00947751817303517 0.503694276086522 0.240921230269116 0.00894900054230317 0.469691073406 0.171435980945 0
37 0.48975970974175 0.209790545856071 -0.000828800529712965 0.478225754894994 0.175445751731888 -0.0109924415367871 0.501293664588506 0.244135339980254 0.00933484047736118 0.467949039232 0.176135449817 0
38 0.4867251588985 0.215753624833857 -0.000498365323596965 0.475257911154439 0.18155294268618 -0.0104657781200005 0.498192406642561 0.249954306981534 0.00946904747280654 0.466165590217 0.180802772373 0
39 0.484790435484893 0.219584513433607 -0.000434028522267893 0.473403409445901 0.184372226829577 -0.010331392007717 0.496177461523884 0.254796800037637 0.00946333496318123 0.464335966499 0.185451099257 0
40 0.482388005512321 0.223914279524714 -0.000165798971946143 0.470152096553991 0.188111095750733 -0.0100563708773695 0.494623914470652 0.259717463298695 0.00972477293347722 0.462462871449 0.190073913337 0
41 0.479770358480929 0.227207918346179 -0.000488817914731749 0.468229660740268 0.190952814280019 -0.0105801707915189 0.491311056221589 0.263463022412338 0.0096025349620554 0.460536582738 0.194694776407 0
42 0.477271562822857 0.231746049197429 -0.00027669685504725 0.46526134732966 0.194544897628359 -0.0102905535551742 0.489281778316054 0.268947200766498 0.00973715984507965 0.45856607251 0.199291638416 0
43 0.473614505019393 0.237905553631357 0.000321916296250251 0.463455524692597 0.20118015721764 -0.0095331741941882 0.483773485346188 0.274630950045074 0.0101770067866887 0.456550117355 0.203867580411 0
44 0.471276222483857 0.24177013784275 0.000483685451138142 0.460521686734656 0.204477290660222 -0.00932556994787295 0.482030758233058 0.279062985025278 0.0102929408501492 0.454488799277 0.20842248279 0
45 0.468928257422607 0.245547046315143 0.000580191228500999 0.458712900538895 0.208588601154755 -0.0091130320650783 0.479143614306319 0.282505491475531 0.0102734145220803 0.452382318534 0.212955952905 0
46 0.465833126660429 0.250532738107821 0.000852510024722135 0.45517806198467 0.21335553853565 -0.00860934447000841 0.476488191336188 0.287709937679993 0.0103143645194527 0.450228725872 0.217472054296 0
47 0.462834778415 0.254425287333464 0.000838090996030246 0.452916295322876 0.217673422692675 -0.00848882394361924 0.472753261507124 0.291177151974253 0.0101650059356797 0.448029362693 0.221967768303 0
48 0.45990089501575 0.258916125966714 0.000939437448742536 0.44862265975182 0.220537015916091 -0.00829140362686352 0.47117913027968 0.297295236017337 0.0101702785243486 0.445787943728 0.226435662444 0
